price,quantity,timestamp,buy_or_sell,limit_or_market,
118.91000,0.13000000,1527841212.0206,b,l,
118.96000,0.14700000,1527841262.7235,b,l,
118.97000,0.13800000,1527841262.8505,b,l,
118.98000,0.11300000,1527841264.2584,b,l,
118.99000,0.15500000,1527841264.2618,b,l,
119.00000,0.14700000,1527841264.2645,b,l,
119.01000,0.10500000,1527841264.2674,b,l,
119.02000,0.14700000,1527841264.2703,b,l,
119.03000,0.10400000,1527841264.2729,b,l,
119.04000,0.16300000,1527841264.2755,b,l,
119.05000,0.15500000,1527841264.2781,b,l,
119.10000,0.94000000,1527841265.7309,b,l,
119.10000,40.00000000,1527841266.0842,b,l,
119.10000,15.16560000,1527841266.1084,b,l,
119.10000,0.94000000,1527841267.4343,b,l,
119.10000,22.94063562,1527841267.4471,b,l,
119.10000,0.01375613,1527841267.4493,b,l,
119.10000,0.00000825,1527841267.4513,b,l,
119.22000,7.59279217,1527841267.809,b,l,
119.31000,1.86000000,1527841271.806,b,l,
119.55000,0.15400000,1527841294.8485,b,l,
119.85000,0.10400000,1527841318.9827,b,l,
119.86000,5.12605451,1527841318.9884,b,l,
119.83000,7.80518700,1527841325.69,s,l,
119.86000,4.84429770,1527841326.8534,b,l,
119.91000,0.16200000,1527841344.9211,b,l,
119.92000,0.24975000,1527841372.0891,s,l,
119.93000,0.15400000,1527841384.8493,b,l,
119.93000,0.11200000,1527841385.6555,b,l,
119.93000,0.12900000,1527841385.6585,b,l,
119.94000,1.66750000,1527841385.6618,b,l,
119.94000,0.32900000,1527841385.6665,b,l,
119.95000,0.14500000,1527841385.6724,b,l,
119.96000,0.16200000,1527841385.6748,b,l,
119.97000,0.16200000,1527841385.6772,b,l,
119.98000,0.15400000,1527841385.6798,b,l,
119.99000,0.20400000,1527841385.6823,b,l,
119.99000,0.14500000,1527841385.7761,s,l,
119.95000,0.14500000,1527841459.289,b,l,
119.95000,0.14500000,1527841459.2949,b,l,
119.95000,0.16200000,1527841459.2974,b,l,
119.95000,0.15400000,1527841459.2999,b,l,
119.96000,0.16200000,1527841459.303,b,l,
119.96000,0.14500000,1527841459.3062,b,l,
119.96000,0.32000000,1527841459.9385,s,l,
119.80000,3.62500000,1527841494.0504,s,l,
119.66000,1.70000000,1527842167.3661,b,m,
119.67000,3.88300207,1527842177.7706,b,l,
119.66000,0.10446260,1527842186.7083,s,l,
119.57000,0.15400000,1527842507.7913,b,l,
119.58000,0.13700000,1527842536.3279,b,l,
119.60000,0.12900000,1527842536.3322,b,l,
119.63000,0.11200000,1527842536.3349,b,l,
119.66000,0.11200000,1527842536.3378,b,l,
119.67000,0.13700000,1527842536.3402,b,l,
119.68000,0.10400000,1527842536.3426,b,l,
119.69000,0.30400000,1527842536.3451,b,l,
119.70000,0.13700000,1527842536.3478,b,l,
119.71000,0.11200000,1527842571.9571,b,l,
119.73000,0.12900000,1527842591.4978,b,l,
119.76000,0.12100000,1527842591.5144,b,l,
119.80000,0.50000000,1527842957.5217,b,m,
119.79000,0.12100000,1527843065.0223,b,m,
119.80000,0.37900000,1527843065.034,b,m,
119.77000,0.15400000,1527843253.0831,b,l,
119.79000,0.14600000,1527843268.1752,b,l,
119.82000,0.16200000,1527843332.6432,b,l,
119.84000,0.10400000,1527843341.2957,b,l,
119.85000,0.12000000,1527843341.3113,b,l,
119.86000,0.12000000,1527843341.3142,b,l,
119.88000,0.12000000,1527843341.3166,b,l,
119.89000,0.16200000,1527843341.3193,b,l,
119.90000,0.11200000,1527843341.322,b,l,
119.91000,0.13700000,1527843341.3245,b,l,
119.92000,0.10400000,1527843341.3269,b,l,
119.93000,0.24500000,1527843341.3294,b,l,
120.00000,70.75100000,1527843341.3324,b,l,
120.00000,20.00000000,1527843351.6769,b,l,
120.00000,50.00000000,1527843381.6509,b,l,
120.00000,46.21203040,1527843384.3103,b,l,
120.00000,0.03694007,1527843384.318,b,l,
120.00000,0.00002953,1527843384.32,b,l,
120.00000,0.79872209,1527843384.3287,b,l,
120.00000,0.00127592,1527843384.3307,b,l,
120.00000,0.00000199,1527843384.3329,b,l,
120.00000,24.82200000,1527843384.3373,b,l,
120.00000,71.87100000,1527843581.4005,b,l,
120.00000,76.21554592,1527843688.0194,b,l,
120.00000,0.09134904,1527843688.0265,b,l,
120.00000,0.00010504,1527843688.0286,b,l,
120.11000,0.13700000,1527843748.0791,b,l,
120.12000,0.10400000,1527843748.0854,b,l,
120.13000,0.10400000,1527843855.4446,b,l,
120.17000,0.12000000,1527843855.4543,b,l,
120.18000,0.13700000,1527843906.603,b,l,
120.19000,0.10300000,1527843906.6089,b,l,
120.20000,0.13700000,1527843969.8759,b,l,
120.20000,1.42685691,1527844043.8864,s,l,
119.99000,0.10567601,1527844619.049,b,l,
119.97000,3.68300804,1527844913.5237,b,l,
120.00000,55.60532750,1527844913.5276,b,l,
120.00000,20.00000000,1527844937.2185,b,l,
120.00000,24.39467250,1527844938.9101,b,l,
120.18000,0.16200000,1527844940.0872,b,l,
