price,quantity,timestamp,buy_or_sell,limit_or_market,
7557.00000,0.07000000,1527833925.2079,b,m,
7557.00000,0.02500000,1527833925.2117,b,m,
7557.00000,0.10000000,1527833925.2151,b,m,
7557.00000,0.05500000,1527833925.219,b,m,
7552.10000,0.16900000,1527833925.5707,s,l,
7557.00000,0.73080582,1527833931.535,b,l,
7560.00000,0.02995208,1527833931.5383,b,l,
7560.00000,0.00004784,1527833931.5403,b,l,
7560.00000,0.00000008,1527833931.5423,b,l,
7560.00000,0.02000000,1527833931.5469,b,l,
7560.00000,0.00644399,1527833931.5512,b,l,
7560.00000,0.02002932,1527833931.5548,b,l,
7560.00000,0.02997068,1527833931.5572,b,l,
7560.20000,0.00660146,1527833931.5677,b,m,
7560.20000,0.01839854,1527833931.5702,b,m,
7560.20000,0.05937416,1527833931.5769,b,m,
7560.20000,0.01562584,1527833931.5793,b,m,
7566.50000,0.08829728,1527833931.5825,b,m,
7567.70000,0.82331778,1527833931.5856,b,m,
7567.70000,3.17668222,1527833931.5879,b,m,
7568.50000,1.00000000,1527833931.5903,b,m,
7568.60000,0.36121615,1527833931.593,b,m,
7569.50000,0.38900000,1527833931.5958,b,m,
7569.60000,0.01500000,1527833931.5991,b,m,
7570.00000,0.17974259,1527833931.6026,b,m,
7571.30000,0.14000000,1527833931.6065,b,m,
7571.40000,0.01572175,1527833931.6097,b,m,
7571.40000,0.26000000,1527833931.6124,b,m,
7574.30000,0.00459004,1527833931.6152,b,m,
7574.40000,1.44800000,1527833931.6179,b,m,
7575.00000,2.00000000,1527833931.6214,b,m,
7575.00000,0.25000000,1527833931.6248,b,m,
7577.90000,4.69700000,1527833931.6276,b,m,
7579.70000,0.07643219,1527833931.6303,b,m,
7579.70000,0.07045378,1527833931.6392,b,m,
7579.80000,0.01500000,1527833931.642,b,m,
7580.00000,0.00822175,1527833931.6453,b,m,
7580.00000,0.00000825,1527833931.6473,b,m,
7580.00000,0.02002932,1527833931.6499,b,m,
7580.00000,0.01283989,1527833931.6523,b,m,
7580.00000,0.00002011,1527833931.655,b,m,
7580.00000,0.00460000,1527833931.6571,b,m,
7580.00000,0.03220000,1527833931.6593,b,m,
